name,position,team,kickoff_time,opponent_team,was_home,xP,assists,bonus,bps,clean_sheets,player_id,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,minutes,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,log1p_total_points,team_id,opponent_strength,team_strength,position_id,assists_lag_1,assists_lag_2,bonus_lag_1,bonus_lag_2,bps_lag_1,bps_lag_2,clean_sheets_lag_1,clean_sheets_lag_2,goals_conceded_lag_1,goals_conceded_lag_2,goals_scored_lag_1,goals_scored_lag_2,ict_index_lag_1,ict_index_lag_2,minutes_lag_1,minutes_lag_2,saves_lag_1,saves_lag_2,starts_lag_1,starts_lag_2,threat_lag_1,threat_lag_2,yellow_cards_lag_1,yellow_cards_lag_2,total_points_lag_1,total_points_lag_2,xP_lag_1,xP_lag_2,expected_assists_lag_1,expected_assists_lag_2,expected_goal_involvements_lag_1,expected_goal_involvements_lag_2,expected_goals_lag_1,expected_goals_lag_2,value_lag_1,value_lag_2,selected_lag_1,selected_lag_2,transfers_balance_lag_1,transfers_balance_lag_2,transfers_in_lag_1,transfers_in_lag_2,transfers_out_lag_1,transfers_out_lag_2,team_a_score_lag_1,team_a_score_lag_2,team_h_score_lag_1,team_h_score_lag_2,assists_roll_mean3_lag1,assists_roll_mean5_lag1,bonus_roll_mean3_lag1,bonus_roll_mean5_lag1,bps_roll_mean3_lag1,bps_roll_mean5_lag1,clean_sheets_roll_mean3_lag1,clean_sheets_roll_mean5_lag1,goals_conceded_roll_mean3_lag1,goals_conceded_roll_mean5_lag1,goals_scored_roll_mean3_lag1,goals_scored_roll_mean5_lag1,ict_index_roll_mean3_lag1,ict_index_roll_mean5_lag1,minutes_roll_mean3_lag1,minutes_roll_mean5_lag1,saves_roll_mean3_lag1,saves_roll_mean5_lag1,starts_roll_mean3_lag1,starts_roll_mean5_lag1,threat_roll_mean3_lag1,threat_roll_mean5_lag1,yellow_cards_roll_mean3_lag1,yellow_cards_roll_mean5_lag1,total_points_roll_mean3_lag1,total_points_roll_mean5_lag1,xP_roll_mean3_lag1,xP_roll_mean5_lag1,expected_assists_roll_mean3_lag1,expected_assists_roll_mean5_lag1,expected_goal_involvements_roll_mean3_lag1,expected_goal_involvements_roll_mean5_lag1,expected_goals_roll_mean3_lag1,expected_goals_roll_mean5_lag1,value_roll_mean3_lag1,value_roll_mean5_lag1,selected_roll_mean3_lag1,selected_roll_mean5_lag1,transfers_balance_roll_mean3_lag1,transfers_balance_roll_mean5_lag1,transfers_in_roll_mean3_lag1,transfers_in_roll_mean5_lag1,transfers_out_roll_mean3_lag1,transfers_out_roll_mean5_lag1,team_a_score_roll_mean3_lag1,team_a_score_roll_mean5_lag1,team_h_score_roll_mean3_lag1,team_h_score_roll_mean5_lag1
Alexander Isak,FWD,Newcastle,2024-01-01T20:00:00Z,11,0,3.0,0.0,0.0,29.0,0.0,415.0,0.03,0.28,0.25,4.0,1.0,7.1,90.0,0.0,1487341.0,1.0,2.0,4.0,19.0,6.0,-81955.0,21644.0,103599.0,76.0,0.0,20.0,1.9459101490553132,15,4,3,3,0.0,0.0,1.0,0.0,30.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,19.3,2.4,90.0,52.0,0.0,0.0,1.0,0.0,102.0,2.0,0.0,0.0,7.0,1.0,2.8,2.6,0.15,0.2,1.5,0.2,1.35,0.0,76.0,76.0,1566522.0,1632497.0,-71808.0,-129258.0,36105.0,69601.0,107913.0,198859.0,3.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.2,11.333333333333334,7.6,0.0,0.0,1.0,1.8,0.3333333333333333,0.2,7.233333333333333,5.02,47.333333333333336,59.0,0.0,0.0,0.3333333333333333,0.6,34.666666666666664,25.0,0.0,0.0,2.6666666666666665,2.4,2.899999999999999,3.1,0.1166666666666667,0.08400000000000003,0.5666666666666668,0.5980000000000001,0.45,0.514,76.0,75.8,1656954.3333333333,1651187.0,-31699.333333333332,5500.2,92228.66666666667,97059.4,123928.0,91559.2,1.0,0.8,1.6666666666666667,2.4
Alexander Isak,FWD,Newcastle,2024-01-13T17:30:00Z,13,1,5.8,0.0,0.0,23.0,0.0,415.0,0.02,0.8,0.78,3.0,1.0,11.4,90.0,0.0,1544832.0,1.0,3.0,2.0,71.0,6.0,40119.0,125861.0,85742.0,76.0,0.0,21.0,1.9459101490553132,15,5,3,3,0.0,0.0,0.0,1.0,29.0,30.0,0.0,0.0,4.0,3.0,1.0,1.0,7.1,19.3,90.0,90.0,0.0,0.0,1.0,1.0,19.0,102.0,0.0,0.0,6.0,7.0,3.0,2.8,0.03,0.15,0.28,1.5,0.25,1.35,76.0,76.0,1487341.0,1566522.0,-81955.0,-71808.0,21644.0,36105.0,103599.0,107913.0,2.0,3.0,4.0,1.0,0.0,0.0,0.3333333333333333,0.2,21.0,13.2,0.0,0.0,2.3333333333333335,2.0,0.6666666666666666,0.4,9.6,5.919999999999999,77.33333333333333,59.0,0.0,0.0,0.6666666666666666,0.6,41.0,26.0,0.0,0.0,4.666666666666667,3.2,2.7999999999999994,3.0,0.1266666666666667,0.08800000000000002,0.66,0.562,0.5333333333333333,0.47400000000000003,76.0,76.0,1562120.0,1620622.0,-94340.33333333333,-34413.2,42450.0,71816.8,136790.33333333334,106230.0,1.6666666666666667,1.2,2.0,2.6
Alexander Isak,FWD,Newcastle,2024-01-30T20:15:00Z,2,0,4.0,0.0,0.0,3.0,0.0,415.0,0.01,0.05,0.04,0.0,0.0,1.9,42.0,0.0,1695301.0,1.0,3.0,1.0,8.0,1.0,137442.0,183708.0,46266.0,76.0,0.0,22.0,0.6931471805599453,15,4,3,3,0.0,0.0,0.0,0.0,23.0,29.0,0.0,0.0,3.0,4.0,1.0,1.0,11.4,7.1,90.0,90.0,0.0,0.0,1.0,1.0,71.0,19.0,0.0,0.0,6.0,6.0,5.8,3.0,0.02,0.03,0.8,0.28,0.78,0.25,76.0,76.0,1544832.0,1487341.0,40119.0,-81955.0,125861.0,21644.0,85742.0,103599.0,3.0,2.0,2.0,4.0,0.0,0.0,0.3333333333333333,0.2,27.333333333333332,17.2,0.0,0.0,3.3333333333333335,2.0,1.0,0.6,12.6,8.040000000000001,90.0,64.4,0.0,0.0,1.0,0.6,64.0,38.8,0.0,0.0,6.333333333333333,4.0,3.866666666666666,3.5,0.0666666666666667,0.08000000000000003,0.86,0.556,0.7933333333333333,0.476,76.0,76.0,1532898.3333333333,1600607.2,-37881.333333333336,-27386.8,61203.333333333336,84838.2,99084.66666666667,112225.0,2.6666666666666665,1.6,2.3333333333333335,2.2
Alexander Isak,FWD,Newcastle,2024-02-03T15:00:00Z,12,1,2.5,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552987.0,0.0,4.0,4.0,0.0,0.0,-137883.0,22696.0,160579.0,76.0,0.0,23.0,0.0,15,2,3,3,0.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,3.0,0.0,1.0,1.9,11.4,42.0,90.0,0.0,0.0,1.0,1.0,8.0,71.0,0.0,0.0,1.0,6.0,4.0,5.8,0.01,0.02,0.05,0.8,0.04,0.78,76.0,76.0,1695301.0,1544832.0,137442.0,40119.0,183708.0,125861.0,46266.0,85742.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.2,18.333333333333332,17.8,0.0,0.0,2.3333333333333335,2.0,0.6666666666666666,0.6,6.8,8.42,74.0,72.8,0.0,0.0,1.0,0.8,32.666666666666664,40.4,0.0,0.0,4.333333333333333,4.2,4.266666666666666,3.6399999999999997,0.020000000000000035,0.08200000000000003,0.37666666666666676,0.5660000000000001,0.3566666666666667,0.484,76.0,76.0,1575824.6666666667,1585298.6,31868.666666666668,-21092.0,110404.33333333333,87383.8,78535.66666666667,108475.8,2.6666666666666665,2.2,2.3333333333333335,1.8
Alexander Isak,FWD,Newcastle,2024-02-10T17:30:00Z,16,0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325471.0,0.0,3.0,2.0,0.0,0.0,-227519.0,1820.0,229339.0,75.0,0.0,24.0,0.0,15,3,3,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,42.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,2.5,4.0,0.0,0.01,0.0,0.05,0.0,0.04,76.0,76.0,1552987.0,1695301.0,-137883.0,137442.0,22696.0,183708.0,160579.0,46266.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.2,8.666666666666666,17.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.6,4.433333333333334,7.94,44.0,62.4,0.0,0.0,0.6666666666666666,0.8,26.333333333333332,40.0,0.0,0.0,2.3333333333333335,4.0,4.099999999999999,3.6199999999999997,0.010000000000000037,0.04200000000000002,0.28333333333333344,0.526,0.2733333333333334,0.484,76.0,76.0,1597706.6666666667,1569396.6,13226.0,-22817.0,110755.0,78002.8,97529.0,100819.8,3.3333333333333335,3.0,2.3333333333333335,2.4
Alexander Isak,FWD,Newcastle,2024-02-17T15:00:00Z,3,1,0.3,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198595.0,0.0,2.0,2.0,0.0,0.0,-123345.0,868.0,124213.0,75.0,0.0,25.0,0.0,15,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,75.0,76.0,1325471.0,1552987.0,-227519.0,-137883.0,1820.0,22696.0,229339.0,160579.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.4,0.0,0.4,0.6333333333333333,4.079999999999999,14.0,44.4,0.0,0.0,0.3333333333333333,0.6,2.6666666666666665,19.6,0.0,0.0,0.3333333333333333,2.6,2.166666666666666,3.06,0.0033333333333333704,0.012000000000000021,0.016666666666666743,0.22600000000000003,0.013333333333333334,0.21400000000000002,75.66666666666667,75.8,1524586.3333333333,1521186.4,-75986.66666666667,-53959.2,69408.0,71145.8,145394.66666666666,125105.0,3.3333333333333335,3.0,2.3333333333333335,2.6
Alexander Isak,FWD,Newcastle,2024-02-24T20:00:00Z,1,0,0.0,0.0,0.0,5.0,0.0,415.0,0.01,0.05,0.04,2.0,0.0,0.8,63.0,0.0,1168991.0,1.0,1.0,4.0,8.0,2.0,-36013.0,3374.0,39387.0,75.0,0.0,26.0,1.0986122886681098,15,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,1198595.0,1325471.0,-123345.0,-227519.0,868.0,1820.0,124213.0,229339.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.6,0.0,0.2,0.0,2.6599999999999993,0.0,26.4,0.0,0.0,0.0,0.4,0.0,15.8,0.0,0.0,0.0,1.4,0.9333333333333327,2.52,0.0,0.006000000000000022,0.0,0.17,0.0,0.164,75.33333333333333,75.6,1359017.6666666667,1463437.2,-162915.66666666666,-62237.2,8461.333333333334,66990.6,171377.0,129227.8,3.0,3.0,2.6666666666666665,2.2
Alexander Isak,FWD,Newcastle,2024-03-02T15:00:00Z,20,1,2.5,0.0,2.0,30.0,1.0,415.0,0.01,0.71,0.7,0.0,1.0,8.0,69.0,0.0,1249436.0,1.0,0.0,3.0,42.0,8.0,72819.0,84452.0,11633.0,75.0,0.0,27.0,2.1972245773362196,15,3,3,3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8,0.0,63.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3,0.01,0.0,0.05,0.0,0.04,0.0,75.0,75.0,1168991.0,1198595.0,-36013.0,-123345.0,3374.0,868.0,39387.0,124213.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6,0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.26666666666666666,0.5399999999999994,21.0,21.0,0.0,0.0,0.3333333333333333,0.4,2.6666666666666665,3.2,0.0,0.0,0.6666666666666666,0.6,0.09999999999999941,1.3599999999999999,0.0033333333333333704,0.004000000000000023,0.016666666666666743,0.02,0.013333333333333334,0.016,75.0,75.4,1231019.0,1388269.0,-128959.0,-77463.6,2020.6666666666667,42493.2,130979.66666666667,119956.8,2.0,2.6,2.6666666666666665,2.6
Alexander Isak,FWD,Newcastle,2024-03-11T20:00:00Z,7,0,4.0,0.0,0.0,26.0,0.0,415.0,0.03,0.12,0.09,3.0,1.0,6.4,90.0,0.0,1258362.0,1.0,2.0,3.0,18.0,6.0,6858.0,38749.0,31891.0,75.0,0.0,28.0,1.9459101490553132,15,3,3,3,0.0,0.0,2.0,0.0,30.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,0.8,69.0,63.0,0.0,0.0,1.0,1.0,42.0,8.0,0.0,0.0,8.0,2.0,2.5,0.0,0.01,0.01,0.71,0.05,0.7,0.04,75.0,75.0,1249436.0,1168991.0,72819.0,-36013.0,84452.0,3374.0,11633.0,39387.0,0.0,1.0,3.0,4.0,0.0,0.0,0.6666666666666666,0.4,11.666666666666666,7.0,0.3333333333333333,0.2,0.6666666666666666,0.4,0.3333333333333333,0.2,2.9333333333333336,1.7599999999999993,44.0,26.4,0.0,0.0,0.6666666666666666,0.4,16.666666666666668,10.0,0.0,0.0,3.3333333333333335,2.0,0.9333333333333327,1.0599999999999998,0.0066666666666667035,0.004000000000000023,0.2533333333333334,0.152,0.24666666666666667,0.148,75.0,75.2,1205674.0,1299096.0,-28846.333333333332,-90388.2,29564.666666666668,22642.0,58411.0,113030.2,1.0,2.0,3.0,3.0
Alexander Isak,FWD,Newcastle,2024-03-30T12:30:00Z,19,1,9.7,1.0,3.0,62.0,0.0,415.0,0.2,2.07,1.87,3.0,2.0,15.8,90.0,0.0,1404120.0,1.0,3.0,4.0,48.0,15.0,138598.0,161651.0,23053.0,76.0,1.0,30.0,2.772588722239781,15,3,3,3,0.0,0.0,0.0,2.0,26.0,30.0,0.0,1.0,3.0,0.0,1.0,1.0,6.4,8.0,90.0,69.0,0.0,0.0,1.0,1.0,18.0,42.0,0.0,0.0,6.0,8.0,4.0,2.5,0.03,0.01,0.12,0.71,0.09,0.7,75.0,75.0,1258362.0,1249436.0,6858.0,72819.0,38749.0,84452.0,31891.0,11633.0,2.0,0.0,3.0,3.0,0.0,0.0,0.6666666666666666,0.4,20.333333333333332,12.2,0.3333333333333333,0.2,1.6666666666666667,1.0,0.6666666666666666,0.4,5.066666666666667,3.0399999999999996,74.0,44.4,0.0,0.0,1.0,0.6,22.666666666666668,13.6,0.0,0.0,5.333333333333333,3.2,2.166666666666666,1.3599999999999999,0.016666666666666705,0.010000000000000023,0.2933333333333334,0.176,0.27666666666666667,0.16599999999999998,75.0,75.0,1225596.3333333333,1240171.0,14554.666666666666,-61440.0,42191.666666666664,25852.6,27637.0,87292.6,1.0,1.6,3.3333333333333335,2.8
Alexander Isak,FWD,Newcastle,2024-04-02T18:30:00Z,9,1,9.7,0.0,2.0,26.0,0.0,415.0,0.26,1.6,1.34,1.0,1.0,12.4,90.0,0.0,2051486.0,1.0,1.0,1.0,49.0,8.0,640023.0,651218.0,11195.0,77.0,0.0,31.0,2.1972245773362196,15,3,3,3,1.0,0.0,3.0,0.0,62.0,26.0,0.0,0.0,3.0,3.0,2.0,1.0,15.8,6.4,90.0,90.0,0.0,0.0,1.0,1.0,48.0,18.0,1.0,0.0,15.0,6.0,9.7,4.0,0.2,0.03,2.07,0.12,1.87,0.09,76.0,75.0,1404120.0,1258362.0,138598.0,6858.0,161651.0,38749.0,23053.0,31891.0,3.0,2.0,4.0,3.0,0.3333333333333333,0.2,1.6666666666666667,1.0,39.333333333333336,24.6,0.3333333333333333,0.2,2.0,1.6,1.3333333333333333,0.8,10.066666666666668,6.2,83.0,62.4,0.0,0.0,1.0,0.8,36.0,23.2,0.3333333333333333,0.2,9.666666666666666,6.2,5.399999999999999,3.3,0.08000000000000004,0.050000000000000024,0.9666666666666667,0.59,0.8866666666666667,0.54,75.33333333333333,75.2,1303972.6666666667,1255900.8,72758.33333333333,11783.4,94950.66666666667,57818.8,22192.333333333332,46035.4,1.6666666666666667,1.6,3.3333333333333335,3.2
Alexander Isak,FWD,Newcastle,2024-04-06T14:00:00Z,10,0,7.8,0.0,0.0,3.0,1.0,415.0,0.01,0.28,0.27,0.0,0.0,6.8,90.0,0.0,2597890.0,1.0,1.0,0.0,40.0,2.0,539940.0,554373.0,14433.0,79.0,0.0,32.0,1.0986122886681098,15,3,3,3,0.0,1.0,2.0,3.0,26.0,62.0,0.0,0.0,1.0,3.0,1.0,2.0,12.4,15.8,90.0,90.0,0.0,0.0,1.0,1.0,49.0,48.0,0.0,1.0,8.0,15.0,9.7,9.7,0.26,0.2,1.6,2.07,1.34,1.87,77.0,76.0,2051486.0,1404120.0,640023.0,138598.0,651218.0,161651.0,11195.0,23053.0,1.0,3.0,1.0,4.0,0.3333333333333333,0.2,1.6666666666666667,1.4,38.0,29.8,0.0,0.2,2.3333333333333335,1.8,1.3333333333333333,1.0,11.533333333333333,8.68,90.0,80.4,0.0,0.0,1.0,1.0,38.333333333333336,33.0,0.3333333333333333,0.2,9.666666666666666,7.8,7.8,5.18,0.16333333333333336,0.10200000000000002,1.2633333333333334,0.9099999999999999,1.1,0.808,76.0,75.6,1571322.6666666667,1426479.0,261826.33333333334,164457.0,283872.6666666667,187888.8,22046.333333333332,23431.8,2.0,1.4,2.6666666666666665,3.0
Alexander Isak,FWD,Newcastle,2024-04-13T11:30:00Z,18,1,8.7,0.0,2.0,50.0,1.0,415.0,0.02,1.53,1.51,0.0,2.0,13.9,90.0,0.0,2613419.0,1.0,0.0,4.0,61.0,12.0,14652.0,121887.0,107235.0,79.0,0.0,33.0,2.5649493574615367,15,4,3,3,0.0,0.0,0.0,2.0,3.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,6.8,12.4,90.0,90.0,0.0,0.0,1.0,1.0,40.0,49.0,0.0,0.0,2.0,8.0,7.8,9.7,0.01,0.26,0.28,1.6,0.27,1.34,79.0,77.0,2597890.0,2051486.0,539940.0,640023.0,554373.0,651218.0,14433.0,11195.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.2,1.6666666666666667,1.4,30.333333333333332,29.4,0.3333333333333333,0.4,1.3333333333333333,1.4,1.0,1.0,11.666666666666666,9.879999999999999,90.0,85.8,0.0,0.0,1.0,1.0,45.666666666666664,39.4,0.3333333333333333,0.2,8.333333333333334,7.8,9.066666666666665,6.739999999999999,0.1566666666666667,0.10200000000000002,1.3166666666666667,0.9560000000000001,1.1600000000000001,0.8540000000000001,77.33333333333333,76.4,2017832.0,1712258.8,439520.3333333333,279647.6,455747.3333333333,298088.6,16227.0,18441.0,1.6666666666666667,1.4,1.6666666666666667,2.2
Alexander Isak,FWD,Newcastle,2024-04-24T19:00:00Z,8,0,7.8,0.0,0.0,11.0,0.0,415.0,0.04,0.1,0.06,2.0,0.0,4.0,90.0,0.0,2766906.0,1.0,0.0,2.0,13.0,2.0,218394.0,298522.0,80128.0,80.0,0.0,34.0,1.0986122886681098,15,3,3,3,0.0,0.0,2.0,0.0,50.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,13.9,6.8,90.0,90.0,0.0,0.0,1.0,1.0,61.0,40.0,0.0,0.0,12.0,2.0,8.7,7.8,0.02,0.01,1.53,0.28,1.51,0.27,79.0,79.0,2613419.0,2597890.0,14652.0,539940.0,121887.0,554373.0,107235.0,14433.0,0.0,1.0,4.0,0.0,0.0,0.2,1.3333333333333333,1.4,26.333333333333332,33.4,0.6666666666666666,0.4,0.3333333333333333,1.4,1.0,1.2,11.033333333333333,11.059999999999999,90.0,90.0,0.0,0.0,1.0,1.0,50.0,43.2,0.0,0.2,7.333333333333333,8.6,8.733333333333333,7.979999999999999,0.09666666666666672,0.10400000000000002,1.1366666666666667,1.1199999999999999,1.04,1.016,78.33333333333333,77.2,2420931.6666666665,1985055.4,398205.0,268014.2,442492.6666666667,305575.6,44287.666666666664,37561.4,0.6666666666666666,1.4,1.6666666666666667,2.4
Alexander Isak,FWD,Newcastle,2024-04-27T14:00:00Z,17,1,7.7,0.0,3.0,50.0,0.0,415.0,0.09,1.31,1.22,1.0,2.0,16.3,90.0,0.0,3721304.0,1.0,1.0,5.0,65.0,13.0,861618.0,888478.0,26860.0,82.0,0.0,35.0,2.6390573296152584,15,2,3,3,0.0,0.0,0.0,2.0,11.0,50.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,13.9,90.0,90.0,0.0,0.0,1.0,1.0,13.0,61.0,0.0,0.0,2.0,12.0,7.8,8.7,0.04,0.02,0.1,1.53,0.06,1.51,80.0,79.0,2766906.0,2613419.0,218394.0,14652.0,298522.0,121887.0,80128.0,107235.0,0.0,0.0,2.0,4.0,0.0,0.2,0.6666666666666666,1.4,21.333333333333332,30.4,0.6666666666666666,0.4,0.6666666666666666,1.2,0.6666666666666666,1.0,8.233333333333334,10.579999999999998,90.0,90.0,0.0,0.0,1.0,1.0,38.0,42.2,0.0,0.2,5.333333333333333,7.8,8.1,8.739999999999998,0.023333333333333373,0.10600000000000002,0.6366666666666667,1.116,0.6133333333333334,1.01,79.33333333333333,78.2,2659405.0,2286764.2,257662.0,310321.4,324927.3333333333,357530.2,67265.33333333333,47208.8,0.3333333333333333,1.0,2.0,2.2
Alexander Isak,FWD,Newcastle,2024-05-04T14:00:00Z,6,0,9.0,1.0,0.0,28.0,1.0,415.0,0.08,1.72,1.64,0.0,1.0,12.6,76.0,0.0,4183973.0,1.0,4.0,1.0,74.0,7.0,464029.0,479054.0,15025.0,83.0,0.0,36.0,2.0794415416798357,15,2,3,3,0.0,0.0,3.0,0.0,50.0,11.0,0.0,0.0,1.0,2.0,2.0,0.0,16.3,4.0,90.0,90.0,0.0,0.0,1.0,1.0,65.0,13.0,0.0,0.0,13.0,2.0,7.7,7.8,0.09,0.04,1.31,0.1,1.22,0.06,82.0,80.0,3721304.0,2766906.0,861618.0,218394.0,888478.0,298522.0,26860.0,80128.0,1.0,0.0,5.0,2.0,0.0,0.0,1.6666666666666667,1.4,37.0,28.0,0.3333333333333333,0.4,1.0,0.8,1.3333333333333333,1.0,11.4,10.68,90.0,90.0,0.0,0.0,1.0,1.0,46.333333333333336,45.6,0.0,0.0,9.0,7.4,8.066666666666665,8.34,0.05000000000000004,0.08400000000000003,0.9800000000000001,0.9640000000000001,0.93,0.8800000000000001,80.33333333333333,79.4,3033876.3333333335,2750201.0,364888.0,454925.4,436295.6666666667,502895.6,71407.66666666667,47970.2,0.3333333333333333,0.6,3.6666666666666665,2.4
Alexander Isak,FWD,Newcastle,2024-05-11T14:00:00Z,5,1,10.4,0.0,0.0,1.0,0.0,415.0,0.08,0.35,0.27,2.0,0.0,4.1,78.5,0.0,4697648.0,1.0,1.5,2.0,23.0,2.0,462524.0,492434.0,29910.0,84.0,0.0,37.0,1.0986122886681098,15,3,3,3,1.0,0.0,0.0,3.0,28.0,50.0,1.0,0.0,0.0,1.0,1.0,2.0,12.6,16.3,76.0,90.0,0.0,0.0,1.0,1.0,74.0,65.0,0.0,0.0,7.0,13.0,9.0,7.7,0.08,0.09,1.72,1.31,1.64,1.22,83.0,82.0,4183973.0,3721304.0,464029.0,861618.0,479054.0,888478.0,15025.0,26860.0,4.0,1.0,1.0,5.0,0.3333333333333333,0.2,1.0,1.0,29.666666666666668,28.4,0.3333333333333333,0.6,1.0,0.6,1.0,1.0,10.966666666666667,10.72,85.33333333333333,87.2,0.0,0.0,1.0,1.0,50.666666666666664,50.6,0.0,0.0,7.333333333333333,7.2,8.166666666666666,8.2,0.07000000000000005,0.04800000000000002,1.0433333333333332,0.9880000000000001,0.9733333333333333,0.9400000000000001,81.66666666666667,80.6,3557394.3333333335,3176698.4,514680.3333333333,419726.6,555351.3333333334,468462.8,40671.0,48736.2,1.6666666666666667,1.2,2.6666666666666665,2.4
Alexander Isak,FWD,Newcastle,2024-05-19T15:00:00Z,4,0,7.6,2.0,2.0,50.0,0.0,415.0,0.49,1.37,0.88,2.0,1.0,13.7,80.0,0.0,4444999.0,1.0,4.0,2.0,53.0,14.0,-184105.0,56415.0,240520.0,84.0,0.0,38.0,2.70805020110221,15,3,3,3,0.0,1.0,0.0,0.0,1.0,28.0,0.0,1.0,2.0,0.0,0.0,1.0,4.1,12.6,78.5,76.0,0.0,0.0,1.0,1.0,23.0,74.0,0.0,0.0,2.0,7.0,10.4,9.0,0.08,0.08,0.35,1.72,0.27,1.64,84.0,83.0,4697648.0,4183973.0,462524.0,464029.0,492434.0,479054.0,29910.0,15025.0,1.5,4.0,2.0,1.0,0.3333333333333333,0.2,1.0,1.0,26.333333333333332,28.0,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,11.0,10.179999999999998,81.5,84.9,0.0,0.0,1.0,1.0,54.0,47.2,0.0,0.0,7.333333333333333,7.2,9.033333333333331,8.72,0.08333333333333337,0.06200000000000002,1.1266666666666667,1.002,1.0433333333333332,0.9399999999999998,83.0,81.6,4200975.0,3596650.0,596057.0,404243.4,619988.6666666666,456075.0,23931.666666666668,51831.6,2.1666666666666665,1.3,2.6666666666666665,2.8
Anthony Gordon,MID,Newcastle,2023-08-12T16:30:00Z,2,1,2.6,1.0,0.0,18.0,0.0,412.0,0.36,0.43,0.07,1.0,0.0,5.6,67.0,0.0,33579.0,1.0,1.0,5.0,5.0,4.0,0.0,0.0,0.0,55.0,1.0,1.0,1.6094379124341003,15,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.2,0.0,0.0,0.5666666666666655,0.8999999999999989,28.0,38.8,0.0,0.0,0.3333333333333333,0.4,4.0,3.6,0.0,0.0,1.0,1.2,1.0666666666666658,1.1800000000000002,0.11000000000000008,0.088,0.11000000000000006,0.08799999999999997,0.0,0.0,33.333333333333336,40.2,82009.33333333333,102886.4,-3427.6666666666665,-9321.8,1722.3333333333333,1636.8,5150.0,10958.6,2.0,1.6,1.0,1.0
